ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS_IN_SOURCE	TOKENS	COGID
1720	Alike	That	k.a.n._.n.æ	k.a.n._.n.æ	k a n + n æ	k a.n + n æ	1426
1721	OldChinese	That	p.a.j.ʔ	p.a.j.ʔ	p a j ʔ	p a.j ʔ	1427
1722	OldTibetan	This	ɴ.d.i	ɴ.d.i	ɴ d i	ɴ.d i	1428
1723	Lhasa	This	t.i.¹³	t.i.¹³	t i ¹³	t i ¹³	1428
1724	Xiahe	This	n.d.ə	n.d.ə	n d ə	n.d ə	1428
1725	Batang	This	ʔ.e.⁵⁵._.d.e.⁵³	ʔ.e.⁵⁵._.d.e.⁵³	ʔ e ⁵⁵ + d e ⁵³	ʔ e ⁵⁵ + d e ⁵³	1428
1726	Alike	This	n.d.ə	n.d.ə	n d ə	n.d ə	1428
1727	OldChinese	This	tsʰ.e.ʔ	tsʰ.e.ʔ	tsʰ e ʔ	tsʰ e.ʔ	1429
1728	OldTibetan	You (informal)	kʰ.ʲ.o.d	kʰ.ʲ.o.d	kʰ j o d	kʰ.j o.d	1430
1729	Lhasa	You (informal)	ch.e.⁵⁵._.r.a.ŋ.⁵⁵	ch.e.⁵⁵._.r.a.ŋ.⁵⁵	ch/ts e ⁵⁵ + r a ŋ ⁵⁵	ch/ts e ⁵⁵ + r a.ŋ ⁵⁵	1430
1730	Batang	You (informal)	h.ø.ʔ.⁵³	h.ø.ʔ.⁵³	h ø ʔ ⁵³	h ø.ʔ ⁵³	1430
1731	Xiahe	You (informal)	tɕh.o	tɕh.o	tɕʰ o	tɕʰ o	1430
1732	Alike	You (informal)	cçh.o	cçh.o	cçʰ o	cçʰ o	1430
1733	OldChinese	You (informal)	n.a.ʔ	n.a.ʔ	n a ʔ	n a.ʔ	1431
1734	OldChinese	You (informal)	nˤ.ə.r.ʔ	nˤ.ə.r.ʔ	nˤ ə r ʔ	nˤ ə.r ʔ	1432
1735	OldTibetan	Three	g.s.u.m	g.s.u.m	g s u m	g.s u.m	1433
1736	Batang	Three	s.ɑ̃.∼.⁵⁵	s.ɑ̃.∼.⁵⁵	s ɑ̃ ⁵⁵	s ɑ̃ ⁵⁵	1433
1737	Xiahe	Three	h.s.ə.m	h.s.ə.m	h s ə m	h.s ə.m	1433
1738	Lhasa	Three	s.u.m.⁵⁵	s.u.m.⁵⁵	s u m ⁵⁵	s u.m ⁵⁵	1433
1739	Alike	Three	ɣ.s.ə.m	ɣ.s.ə.m	ɣ s ə m	ɣ.s ə.m	1433
1740	OldChinese	Three	s.r.u.m	s.r.u.m	s r u m	s.r u.m	1433
1741	OldTibetan	To throw	d.b.j.u.g	d.b.j.u.g	d b j u g	d.b.j u.g	1434
1742	Lhasa	To throw	j.u.⁵²	j.u.⁵²	j u ⁵²	j u ⁵²	1434
1743	Batang	To throw	dʑ.õ.∼.¹³	dʑ.õ.∼.¹³	dʑ õ ¹³	dʑ õ ¹³	1435
1744	Batang	To throw	ʑ.u.ʔ.⁵³	ʑ.u.ʔ.⁵³	ʑ u ʔ ⁵³	ʑ u.ʔ ⁵³	1434
1745	Xiahe	To throw	h.e.n	h.e.n	h e n	h e.n	1436
1746	OldChinese	To throw	dˤ.o	dˤ.o	dˤ o	dˤ o	1437
1747	OldTibetan	To throw	ɴ.pʰ.e.n	ɴ.pʰ.e.n	ɴ pʰ e n	ɴ.pʰ e.n	1436
1748	Lhasa	Today	th.ə.¹³.◦.r.i.⁵²	th.ə.¹³.◦.r.i.⁵²	tʰ ə ¹³ + r i ⁵²	tʰ ə ¹³ + r i ⁵²	1438
1749	Batang	Today	a.¹³.◦.r.i.⁵⁵	a.¹³.◦.r.i.⁵⁵	a ¹³ + r i ⁵⁵	a ¹³ + r i ⁵⁵	1439
1750	Xiahe	Today	t.e._.r.a.ŋ	t.e._.r.a.ŋ	t e + r a ŋ	t e + r a.ŋ	1438
1751	Alike	Today	t.e._.r.a.ŋ	t.e._.r.a.ŋ	t e + r a ŋ	t e + r a.ŋ	1438
1752	OldChinese	Today	k.r.ə.m	k.r.ə.m	k r ə m	k.r ə.m	1440
1753	OldTibetan	Today	d.e.+.r.i.ŋ	d.e.+.r.i.ŋ	d e + r i ŋ	d e + r i.ŋ	1438
1754	Lhasa	Tomorrow	s.ə.ŋ.⁵⁵.◦.ȵ.ĩ.∼.⁵⁵	s.ə.ŋ.⁵⁵.◦.ȵ.ĩ.∼.⁵⁵	s ə ŋ ⁵⁵ + ȵ ĩ ⁵⁵	s ə.ŋ ⁵⁵ + ȵ ĩ ⁵⁵	1441
1755	Alike	Tomorrow	n.a.ŋ._.r.k.a	n.a.ŋ._.r.k.a	n a ŋ + r k a	n a.ŋ + r.k a	1442
1756	Batang	Tomorrow	s.õ.∼.ŋ.¹³.◦.ȵ.ĩ.∼.⁵⁵	s.õ.∼.ŋ.¹³.◦.ȵ.ĩ.∼.⁵⁵	s õ ŋ ¹³ + ȵ ĩ ⁵⁵	s õ.ŋ ¹³ + ȵ ĩ ⁵⁵	1441
1757	Xiahe	Tomorrow	n.a.ŋ._.h.k.a	n.a.ŋ._.h.k.a	n a ŋ + h k a	n a.ŋ + h.k a	1442
1758	OldChinese	Tomorrow	m.r.a.ŋ	m.r.a.ŋ	m r a ŋ	m.r a.ŋ	1443
1759	OldTibetan	Tomorrow	s.a.ŋ.+.ɲ.i.n	s.a.ŋ.+.ɲ.i.n	s a ŋ + ɲ i n	s a.ŋ + ɲ i.n	1441
1760	OldTibetan	Tongue	l.dʑ.e	l.dʑ.e	l dʑ e	l.dʑ e	1444
1761	Lhasa	Tongue	tɕ.e.⁵⁵	tɕ.e.⁵⁵	tɕ e ⁵⁵	tɕ e ⁵⁵	1444
1762	Lhasa	Tongue	tɕ.e.⁵⁵.◦.l.e.⁵²	tɕ.e.⁵⁵.◦.l.e.⁵²	tɕ e ⁵⁵ + l e ⁵²	tɕ e ⁵⁵ + l e ⁵²	1444
1763	Batang	Tongue	tɕ.e.⁵⁵.◦.l.e.⁵³	tɕ.e.⁵⁵.◦.l.e.⁵³	tɕ e ⁵⁵ + l e ⁵³	tɕ e ⁵⁵ + l e ⁵³	1444
1764	Xiahe	Tongue	h.tɕ.e	h.tɕ.e	h tɕ e	h.tɕ e	1444
1765	Alike	Tongue	r.tɕ.i	r.tɕ.i	r tɕ i	r.tɕ i	1444
1766	OldChinese	Tongue	m.ə.+.l.a.t	m.ə.+.l.a.t	m ə + l a t	m ə + l a.t	1445
1767	OldTibetan	Teeth	s.o	s.o	s o	s o	1446
1768	Batang	Teeth	s.ᴜ.⁵³	s.ᴜ.⁵³	s u ⁵³	s u ⁵³	1446
1769	Xiahe	Teeth	sʰ.o	sʰ.o	sʰ o	sʰ o	1446
1770	Lhasa	Teeth	s.o.⁵⁵	s.o.⁵⁵	s o ⁵⁵	s o ⁵⁵	1446
1771	Alike	Teeth	sʰ.o	sʰ.o	sʰ o	sʰ o	1446
1772	OldChinese	Teeth	t.+.kʰ.ə.ʔ	t.+.kʰ.ə.ʔ	t + kʰ ə ʔ	t + kʰ ə.ʔ	1447
1773	OldTibetan	Tree	ɕ.i.ŋ	ɕ.i.ŋ	ɕ i ŋ	ɕ i.ŋ	1448
1774	Batang	Tree	x.ĩ.∼.⁵⁵.◦.ph.ũ.∼.⁵⁵	x.ĩ.∼.⁵⁵.◦.ph.ũ.∼.⁵⁵	x ĩ ⁵⁵ + pʰ ũ ⁵⁵	x ĩ ⁵⁵ + pʰ ũ ⁵⁵	1448
1775	Xiahe	Tree	d.o.ŋ._.w.o	d.o.ŋ._.w.o	d o ŋ + w o	d o.ŋ + w o	1039
1776	Lhasa	Tree	ɕ.i.ŋ.⁵⁵.◦.t.u.ŋ.⁵⁵	ɕ.i.ŋ.⁵⁵.◦.t.u.ŋ.⁵⁵	ɕ i ŋ ⁵⁵ + t u ŋ ⁵⁵	ɕ i.ŋ ⁵⁵ + t u.ŋ ⁵⁵	1448
1777	Alike	Tree	ɣ.d.o.ŋ._.ŋ.o	ɣ.d.o.ŋ._.ŋ.o	ɣ d o ŋ + ŋ o	ɣ.d o.ŋ + ŋ o	1039
1778	OldChinese	Tree	C/.+.mˤ.o.k	C/.+.mˤ.o.k	ç/k + mˤ o k	ç/k + mˤ o k	1450
1779	OldTibetan	Tree	ɕ.i.ŋ.+.s.d.o.ŋ	ɕ.i.ŋ.+.s.d.o.ŋ	ɕ i ŋ + s d o ŋ	ɕ i.ŋ + s.d o.ŋ	1448
1780	OldTibetan	Twenty	ɲ.i.+.+.ɕ.u	ɲ.i.+.+.ɕ.u	ɲ i + ɕ u	ɲ i + ɕ u	1451
1781	Batang	Twenty	ȵ.ɪ.¹³.◦.xh.u.⁵³	ȵ.ɪ.¹³.◦.xh.u.⁵³	ȵ ɪ ¹³ + xʰ u ⁵³	ȵ ɪ ¹³ + xʰ u ⁵³	1451
1782	Xiahe	Twenty	ȵ.u._.xh.ə	ȵ.u._.xh.ə	ȵ u + xʰ ə	ȵ u + xʰ ə	1451
1783	Lhasa	Twenty	ȵ.i.¹³.◦.ɕ.u.⁵⁵	ȵ.i.¹³.◦.ɕ.u.⁵⁵	ȵ i ¹³ + ɕ u ⁵⁵	ȵ i ¹³ + ɕ u ⁵⁵	1451
1784	Alike	Twenty	ȵ.u._.x.ə	ȵ.u._.x.ə	ȵ u + x ə	ȵ u + x ə	1451
1785	OldTibetan	Two	g.ɲ.i.s	g.ɲ.i.s	g ɲ i s	g.ɲ i s	1452
1786	Xiahe	Two	h.ȵ.i	h.ȵ.i	h ȵ i	h.ȵ i	1452
1787	Lhasa	Two	ȵ.iː.⁵⁵	ȵ.iː.⁵⁵	ȵ iː ⁵⁵	ȵ iː ⁵⁵	1452
1788	Batang	Two	ȵ.i.⁵⁵	ȵ.i.⁵⁵	ȵ i ⁵⁵	ȵ i ⁵⁵	1452
1789	Alike	Two	ɣ.ȵ.i	ɣ.ȵ.i	ɣ ȵ i	ɣ.ȵ i	1452
1790	OldChinese	Two	n.i.j.+.s	n.i.j.+.s	n i j + s	n i.j + s	1452
1791	OldTibetan	To walk	ɴ.g.r.o.◦	ɴ.g.r.o.◦	ɴ g r o	ɴ.g r o	1453
1792	Lhasa	To walk	tʂ.o.¹³	tʂ.o.¹³	ʈʂ o ¹³	ʈʂ o ¹³	1453
1793	Batang	To walk	ndʐ.o.⁵³	ndʐ.o.⁵³	ⁿɖʐ o ⁵³	ⁿɖʐ o ⁵³	1453
1794	Batang	To walk	tɕʰ.ø.⁵⁵	tɕʰ.ø.⁵⁵	tɕʰ ø ⁵⁵	tɕʰ ø ⁵⁵	1454
1795	Xiahe	To walk	ndʑ.o	ndʑ.o	ⁿdʑ o	ⁿdʑ o	1453
1796	Lhasa	To walk	ph.e.⁵²	ph.e.⁵²	pʰ e ⁵²	pʰ e ⁵²	1455
1797	Alike	To walk	n.ɟ.j.o	n.ɟ.j.o	n ɟ j o	n.ɟ.j o	1453
1798	Batang	To walk	xh.ɛ.ʔ.⁵³	xh.ɛ.ʔ.⁵³	xʰ ɛ ʔ ⁵³	xʰ ɛ.ʔ ⁵³	1456
1799	OldChinese	To walk	C/.ə.+.gˤ.r.a.ŋ	C/.ə.+.gˤ.r.a.ŋ	ç/k ə + gˤ r a ŋ	ç/k ə + gˤ.r a.ŋ	1457
1800	OldTibetan	Water	tɕʰ.u	tɕʰ.u	tɕʰ u	tɕʰ u	1458
1801	Lhasa	Water	tɕʰ.u.⁵⁵	tɕʰ.u.⁵⁵	tɕʰ u ⁵⁵	tɕʰ u ⁵⁵	1458
1802	Xiahe	Water	tɕh.ə	tɕh.ə	tɕʰ ə	tɕʰ ə	1458
1803	Batang	Water	tɕʰ.ᴜ.⁵³	tɕʰ.ᴜ.⁵³	tɕʰ u ⁵³	tɕʰ u ⁵³	1458
1804	Alike	Water	tɕh.ə	tɕh.ə	tɕʰ ə	tɕʰ ə	1458
1805	OldChinese	Water	s.t.u.r.ʔ	s.t.u.r.ʔ	s t u r ʔ	s.t u.r ʔ	1458
1806	OldTibetan	We (inclusive)	ɦ.o.+.s.k.o.l	ɦ.o.+.s.k.o.l	ɦ o + s k o l	ɦ o + s.k o.l	1459
1807	Xiahe	We (inclusive)	ʔ.o._.tɕh.o	ʔ.o._.tɕh.o	ʔ o + tɕʰ o	ʔ o + tɕʰ o	1459
1808	Lhasa	We (inclusive)	ŋ.ã.∼.¹³.◦.tsh.o.⁵⁵	ŋ.ã.∼.¹³.◦.tsh.o.⁵⁵	ŋ ã ¹³ + tsʰ o ⁵⁵	ŋ ã ¹³ + tsʰ o ⁵⁵	1460
1809	Alike	We (inclusive)	ŋ.ə._.tɕh.o	ŋ.ə._.tɕh.o	ŋ ə + tɕʰ o	ŋ ə + tɕʰ o	1460
1810	Batang	We (inclusive)	ŋ.ø.y.¹³	ŋ.ø.y.¹³	ŋ øy ¹³	ŋ øy ¹³	1461
1811	OldTibetan	Wet	r.l.o.n	r.l.o.n	r l o n	r.l o.n	1462
1812	Batang	Wet	l.ẽ.∼.⁵⁵.◦.m.b.a.⁵³	l.ẽ.∼.⁵⁵.◦.m.b.a.⁵³	l ẽ ⁵⁵ + m b a ⁵³	l ẽ ⁵⁵ + m.b a ⁵³	1462
1813	Lhasa	Wet	l.ø̃.∼.⁵⁵.◦.p.o.⁵⁵	l.ø̃.∼.⁵⁵.◦.p.o.⁵⁵	l ø̃ ⁵⁵ + p o ⁵⁵	l ø̃ ⁵⁵ + p o ⁵⁵	1462
1814	Xiahe	Wet	h.l.o._.m.b.a	h.l.o._.m.b.a	h l o + m b a	h.l o + m.b a	1462
1815	Alike	Wet	ɣ.l.o.n._.b.æ	ɣ.l.o.n._.b.æ	ɣ l o n + b æ	ɣ.l o.n + b æ	1462
1816	OldChinese	Wet	qʰ.i.p	qʰ.i.p	qʰ i p	qʰ i.p	1463
1817	OldTibetan	What	tɕʰ.i	tɕʰ.i	tɕʰ i	tɕʰ i	1464
1818	Lhasa	What	kh.a.¹³.◦.r.e.⁵⁵	kh.a.¹³.◦.r.e.⁵⁵	kʰ a ¹³ + r e ⁵⁵	kʰ a ¹³ + r e ⁵⁵	1465
1819	Batang	What	tɕh.ɪ.⁵³	tɕh.ɪ.⁵³	tɕʰ ɪ ⁵³	tɕʰ ɪ ⁵³	1464
1820	Xiahe	What	tɕh.ə._.z.ə.χ	tɕh.ə._.z.ə.χ	tɕʰ ə + z ə χ	tɕʰ ə + z ə.χ	1464
1821	Alike	What	tɕh.ə._.z.u.k	tɕh.ə._.z.u.k	tɕʰ ə + z u k	tɕʰ ə + z u.k	1464
1822	OldChinese	What	gˤ.a	gˤ.a	gˤ a	gˤ a	1466
1823	OldChinese	What	gˤ.a.j	gˤ.a.j	gˤ a j	gˤ a.j	1467
1824	Alike	Wheat (husked)	cç.o	cç.o	cç o	cç o	1468
1825	Lhasa	Wheat (husked)	tʂh.o.¹³	tʂh.o.¹³	ʈʂʰ o ¹³	ʈʂʰ o ¹³	1468
1826	Batang	Wheat (husked)	tʂ.o.²³¹	tʂ.o.²³¹	ʈʂ o ²³¹	ʈʂ o ²³¹	1468
1827	Xiahe	Wheat (husked)	tɕ.o	tɕ.o	tɕ o	tɕ o	1468
1828	OldChinese	Wheat (husked)	m.+.rˤ.ə.k	m.+.rˤ.ə.k	m + rˤ ə k	m + rˤ ə.k	1469
1829	OldTibetan	Wheat (husked)	g.r.o	g.r.o	g r o	g.r o	1468
1830	OldTibetan	Where	g.a.+.n.a	g.a.+.n.a	g a + n a	g a + n a	1470
1831	Batang	Where	k.ɑ.¹³	k.ɑ.¹³	k ɑ ¹³	k ɑ ¹³	1470
1832	Xiahe	Where	k.a.ŋ._.n.a	k.a.ŋ._.n.a	k a ŋ + n a	k a.ŋ + n a	1470
1833	Lhasa	Where	kh.a.¹³.◦.p.aː.⁵⁵	kh.a.¹³.◦.p.aː.⁵⁵	kʰ a ¹³ + p aː ⁵⁵	kʰ a ¹³ + p aː ⁵⁵	1470
1834	Alike	Where	k.a.ŋ._.n.æ	k.a.ŋ._.n.æ	k a ŋ + n æ	k a.ŋ + n æ	1470
1835	OldChinese	Where	ɢʷ.a.n	ɢʷ.a.n	ɢʷ a n	ɢʷ a.n	1471
1836	OldTibetan	White	d.k.a.r.+	d.k.a.r.+	d k a r	d.k a.r	1472
1837	Lhasa	White	k.aː.⁵⁵.◦.p.o.⁵⁵	k.aː.⁵⁵.◦.p.o.⁵⁵	k aː ⁵⁵ + p o ⁵⁵	k aː ⁵⁵ + p o ⁵⁵	1472
1838	Batang	White	k.ɑ.⁵⁵.◦.k.a.⁵⁵	k.ɑ.⁵⁵.◦.k.a.⁵⁵	k ɑ ⁵⁵ + k a ⁵⁵	k ɑ ⁵⁵ + k a ⁵⁵	1472
1839	Xiahe	White	k.a._.r.o	k.a._.r.o	k a + r o	k a + r o	1472
1840	Alike	White	k.a._.r.o	k.a._.r.o	k a + r o	k a + r o	1472
1841	OldChinese	White	bˤ.r.a.k	bˤ.r.a.k	bˤ r a k	bˤ.r a.k	1473
1842	OldTibetan	Who	s.u	s.u	s u	s u	1474
1843	Xiahe	Who	sʰ.ə	sʰ.ə	sʰ ə	sʰ ə	1474
1844	Lhasa	Who	s.u.⁵⁵	s.u.⁵⁵	s u ⁵⁵	s u ⁵⁵	1474
1845	Alike	Who	s.ə	s.ə	s ə	s ə	1474
1846	Batang	Who	s.ᴜ.⁵³	s.ᴜ.⁵³	s u ⁵³	s u ⁵³	1474
1847	OldChinese	Who	d.u.j	d.u.j	d u j	d u.j	1475
1848	OldTibetan	Wife	kʰ.j.o.+.m.o	kʰ.j.o.+.m.o	kʰ j o + m o	kʰ.j o + m o	1476
1849	Lhasa	Wife	a.⁵⁵.◦.tɕ.e.⁵⁵	a.⁵⁵.◦.tɕ.e.⁵⁵	a ⁵⁵ + tɕ e ⁵⁵	a ⁵⁵ + tɕ e ⁵⁵	1477
1850	Lhasa	Wife	c.e.⁵⁵.◦.m.ɛ̃.∼.⁵⁵	c.e.⁵⁵.◦.m.ɛ̃.∼.⁵⁵	c e ⁵⁵ + m ɛ̃ ⁵⁵	c e ⁵⁵ + m ɛ̃ ⁵⁵	1478
1851	Batang	Wife	m.o.¹³.◦.ȵ.o.ʔ.⁵³	m.o.¹³.◦.ȵ.o.ʔ.⁵³	m o ¹³ + ȵ o ʔ ⁵³	m o ¹³ + ȵ o.ʔ ⁵³	1479
1852	Batang	Wife	nd.u.¹³.◦.r.o.ʔ.⁵³	nd.u.¹³.◦.r.o.ʔ.⁵³	ⁿd u ¹³ + r o ʔ ⁵³	ⁿd u ¹³ + r o.ʔ ⁵³	1480
1853	Alike	Wife	tɕ.o.ŋ._.m.a	tɕ.o.ŋ._.m.a	tɕ o ŋ + m a	tɕ o.ŋ + m a	1481
1854	Xiahe	Wife	n.a.χ._.m.o	n.a.χ._.m.o	n a χ + m o	n a.χ + m o	1482
1855	OldChinese	Wife	tsʰˤ.ə.j	tsʰˤ.ə.j	tsʰˤ ə j	tsʰˤ ə.j	1483
1856	OldChinese	Wife	m.ə.+.b.ə.ʔ	m.ə.+.b.ə.ʔ	m ə + b ə ʔ	m ə + b ə.ʔ	1484
1857	OldTibetan	Wind	r.l.u.ŋ	r.l.u.ŋ	r l u ŋ	r.l u.ŋ	1485
1858	Batang	Wind	l.ũ.∼.⁵⁵	l.ũ.∼.⁵⁵	l ũ ⁵⁵	l ũ ⁵⁵	1485
1859	Lhasa	Wind	ɬ.a.k.⁵⁵.◦.p.a.⁵⁵	ɬ.a.k.⁵⁵.◦.p.a.⁵⁵	ɬ a k ⁵⁵ + p a ⁵⁵	ɬ a.k ⁵⁵ + p a ⁵⁵	1486
1860	Xiahe	Wind	sʰ.e._.r.ə	sʰ.e._.r.ə	sʰ e + r ə	sʰ e + r ə	1487
1861	Alike	Wind	w.l.o.ŋ	w.l.o.ŋ	w l o ŋ	w.l o ŋ	1485
1862	OldChinese	Wind	p.r.ə.m	p.r.ə.m	p r ə m	p.r ə.m	1488
1863	OldTibetan	Woman	b.u.d.+.m.e.d	b.u.d.+.m.e.d	b u d + m e d	b u.d + m e.d	1489
1864	Lhasa	Woman	ph.y.¹³.◦.m.e.⁵²	ph.y.¹³.◦.m.e.⁵²	pʰ y ¹³ + m e ⁵²	pʰ y ¹³ + m e ⁵²	1489
1865	Batang	Woman	m.ᴜ.¹³.◦.ȵ.o.ʔ.⁵³	m.ᴜ.¹³.◦.ȵ.o.ʔ.⁵³	m u ¹³ + ȵ o ʔ ⁵³	m u ¹³ + ȵ o.ʔ ⁵³	1490
1866	Alike	Woman	w.ə._.m.ȵ.ə.t	w.ə._.m.ȵ.ə.t	w ə + m ȵ ə t	w ə + m.ȵ ə.t	1491
1867	Xiahe	Woman	ʔ.a._.j.i._.tɕh.o	ʔ.a._.j.i._.tɕh.o	ʔ a + j i + tɕʰ o	ʔ a + j i + tɕʰ o	1492
1868	OldChinese	Woman	n.r.a.ʔ	n.r.a.ʔ	n r a ʔ	n.r a ʔ	1493
1869	OldTibetan	Year	l.o	l.o	l o	l o	1494
1870	Alike	Year	l.o	l.o	l o	l o	1494
1871	Lhasa	Year	l.o.¹³	l.o.¹³	l o ¹³	l o ¹³	1494
1872	Batang	Year	l.ᴜ.²³¹	l.ᴜ.²³¹	l u ²³¹	l u ²³¹	1494
1873	Xiahe	Year	l.o	l.o	l o	l o	1494
1874	OldChinese	Year	C/.+.nˤ.i.ŋ	C/.+.nˤ.i.ŋ	ç/k + nˤ i ŋ	ç/k + nˤ i.ŋ	1495
1875	Xiahe	Yesterday	kʰ.a._.h.ts.a.ŋ	kʰ.a._.h.ts.a.ŋ	kʰ a + h ts a ŋ	kʰ a + h.ts a.ŋ	1496
1876	Batang	Yesterday	kʰ.a.¹³.◦.ts.õ.∼.⁵⁵	kʰ.a.¹³.◦.ts.õ.∼.⁵⁵	kʰ a ¹³ + ts õ ⁵⁵	kʰ a ¹³ + ts õ ⁵⁵	1496
1877	Lhasa	Yesterday	kʰ.eː.⁵⁵.◦.s.ə.⁵⁵	kʰ.eː.⁵⁵.◦.s.ə.⁵⁵	kʰ eː ⁵⁵ + s ə ⁵⁵	kʰ eː ⁵⁵ + s ə ⁵⁵	1496
1878	Alike	Yesterday	kʰ.a._.r.ts.a.ŋ	kʰ.a._.r.ts.a.ŋ	kʰ a + r ts a ŋ	kʰ a + r.ts a.ŋ	1496
1879	OldChinese	Yesterday	dzˤ.a.k	dzˤ.a.k	dzˤ a k	dzˤ a.k	1497
1880	OldTibetan	Yesterday	kʰ.a.r.+.s.a.ŋ	kʰ.a.r.+.s.a.ŋ	kʰ a r + s a ŋ	kʰ a.r + s a.ŋ	1496
1881	OldTibetan	You (plural)	kʰ.j.o.d	kʰ.j.o.d	kʰ j o d	kʰ.j o.d	1498
1882	Alike	You (plural)	c.çh.ə._.tɕh.o	c.çh.ə._.tɕh.o	c çʰ ə + tɕʰ o	c.çʰ ə + tɕʰ o	1498
1883	Batang	You (plural)	h.ø.y.⁵³	h.ø.y.⁵³	h øy ⁵³	h øy ⁵³	1498
1884	Lhasa	You (plural)	ch.e.⁵⁵.◦.r.a.ŋ.⁵⁵.◦.tsh.o	ch.e.⁵⁵.◦.r.a.ŋ.⁵⁵.◦.tsh.o	ch/ts e ⁵⁵ + r a ŋ ⁵⁵ + tsʰ o	ch/ts e ⁵⁵ + r a ŋ ⁵⁵ + tsʰ o	1498
1885	Xiahe	You (plural)	tɕh.ə._.tɕh.o	tɕh.ə._.tɕh.o	tɕʰ ə + tɕʰ o	tɕʰ ə + tɕʰ o	1498
